Tweet_id,Class,Sentence
1496,sadness," #18: @Blue Meadow ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1497,sadness," #19: @たくみ@ラノベ作家志望 ed ""RT @morimor12044771: 【拡散希望】「“魔女たちの夜宴”？　な、なんだっ　それはっ!!」「あててみろ　ハワイへご招待するぜ」「魔女たちの夜宴」読めば分かります(/・ω・)/https://t.co/Ibm4UiYLBj"""
1498,sadness," #20: @kas ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1499,sadness," #21: @Miel ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1500,sadness," #22: @Ogunyemi Bukky ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1501,sadness," #23: @eqAa🌟 ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1502,sadness," #24: @मैं अJAY भी चौकीदार ed ""RT @TVMohandasPai: Very shameful speech;instead of expressing regret at mass lynching of Sikhs, he is justifying the heinous act! And the D…"""
1503,sadness," #25: @bb.ellax ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1504,sadness," #26: @SITI Networks ed ""@dbaanoop Dear Anoop,We regret the inconvenience. Kindly DM us your registered mobile number & VC number. Our customer care executive will connect with you shortly.Team,SITI Networks"""
1505,sadness," #27: @भुमिहारों के कुल का एक हिंदू ed ""RT @TVMohandasPai: Very shameful speech;instead of expressing regret at mass lynching of Sikhs, he is justifying the heinous act! And the D…"""
1506,sadness," #28: @무력 ed ""카라요츠 챕스틱챌린지..."""
1507,sadness," #29: @Religare Health Ins. ed ""@dddevashish Hi Devashish, we regret the inconvenience caused to you. To help us understand the matter better, request you to please DM us your contact details and our team will get back to you as soon as possible. Regards - Team RHI https://t.co/cema5JsNCc"""
1508,sadness," #30: @BECKY SAW ASTRO AND SKZ ed ""@Nada_Haru @owarinodungeon Ayeee you wont regret"""
1509,sadness," #31: @Ivy ♥ ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1510,sadness," #32: @lauren ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1511,sadness," #33: @Flavie-Camomille |:| ed ""RT @lucieazm: Il y avait des milliards de raisons d'aimer #Anémone , mais celle qui fait que je l'admirais un peu plus que les autres, c'es…"""
1512,sadness," #34: @🔥🔥🔥LASH RAMBO🔥🔥🔥 ed ""@RealSaavedra The only thing they probably regret about it is that they weren't there to press the launch buttons themselves"""
1513,sadness," #35: @maize ed ""You know, i regret so much things in the past but...loving you isnt even one of them"""
1514,sadness," #36: @behati ed ""pinaka regret sa buhay? — ang mabuhay pa https://t.co/f6slZy9VtH"""
1515,sadness," #37: @Dimpol~ng~Pandaᴬᴰᴺ ed ""RT @xanria_018: #ALDUBxADNDoGoodAlwaysNever regret. If it’s good, it’s wonderful. If it’s bad, it’s experience."""
1516,sadness," #38: @セブンちゃん＠フォートナイト ed ""PlayStation 4からブロードキャストを始めました！ #PS4live (Fortnite)  live at https://t.co/a4www0OB7d"""
1517,sadness," #39: @DisneylandParis Help ed ""@bigcharlesxoxo Dear Charlie, we regret to hear about this. Are you able to send us a PM with your Disney booking number, full name and email address? Thank you in advance. With kind regards °o°"""
1518,sadness," #40: @Katrina ed ""RT @MattWhiteside3: Easy to remember, to hard to forget.You bit and you tore at every ounce of grit. Ripped through my soul lashed out an…"""
1519,sadness," #41: @Ms Kizzy ed ""Having nasty ways are signs of immaturity but you will NEVER regret being kind. #growth"""
1520,sadness," #42: @Gogo ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1521,sadness," #43: @ash ☆ ed ""everyday I regret being born gn 💖"""
1522,sadness," #44: @Fiska ed ""RT @MuhamadSyfiq: Don't reply text when you're angry. Don't make a decision when you're sad or you will regret it. Don't let you're ego con…"""
1523,sadness," #45: @emma bussels ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1524,sadness," #46: @bunejuggy ed ""anyways wow i'd better stop talkingsorry for the late-night mental breakdowni'm gonna regret this in the morning but for now i'm gonna go cry into some ramen and watch kid icarus playthroughs"""
1525,sadness," #47: @; ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1526,sadness," #48: @Tony Odams ed ""RT @emmyzen: Watch populism dominate and displace your democracy. Rebel against it now or live with the consequences and in deep regret e…"""
1527,sadness," #49: @State Bank of India ed ""@Harpree61945042 Dear Harpreet Singh, we regret the inconvenience caused to you. We would like to facilitate a speedy resolution and request you to share the relevant details at https://t.co/s59WAgL6U0 under the category Technology: Internet Banking >> Online Payment/ Transfer >> (1/2)"""
1528,sadness," #50: @eomnfieewe ed ""@UTMCFan5000 Hello, Rami.It’s Pena.ListenI’m sorry for being the stupid hateful person I was when you forgive me.I did not thought what you might have felt and I 10000% regret.What I’m saying is I was super super mean, and I could’ve said I didn’t want to be your friend in-"""
1529,sadness," #51: @kyu ed ""RT @MuhamadSyfiq: Don't reply text when you're angry. Don't make a decision when you're sad or you will regret it. Don't let you're ego con…"""
1530,sadness," #52: @SITI Networks ed ""@masrooralam Dear Mansoor,We regret the inconvenience. Kindly DM us your registered mobile number & VC number. Our customer care executive will connect with you shortly.Team,SITI Networks"""
1531,sadness," #53: @im baby ed ""Before people start telling me to not listen to the critics, I'm gonna say I'm mainly vaguing at PewDiePie and South Park here. Just wanted to say that before you tell me to keep liking what I like and then instantly regret it."""
1532,sadness," #54: @Kwakhanya ed ""RT @FactSoup: Appreciate everything, regret nothing."""
1533,sadness," #55: @Apollo ed ""Getting KFC, will report on the regret after 🤔"""
1534,sadness," #56: @Jennaa 🐘 ed ""Im going to regret staying up this late in a couple of hours 😭"""
1535,sadness," #57: @ごまだれ ☁︎ ed ""@omoti_1003 最高やん！推しの過剰摂取！www"""
1536,sadness," #58: @Justine ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1537,sadness," #59: @KawaiiWP ed ""@breatheapril Did you regret in signing off?"""
1538,sadness," #60: @Dimpol~ng~Pandaᴬᴰᴺ ed ""RT @xanria_018: #ALDUBxADNDoGoodAlwaysI never regret anything I’ve done in my past because it led to who i am today and who i will become…"""
1539,sadness," #61: @Archi Tiwari ed ""@narendramodi Unfortunately i can't vote this year as I'm not 18 yet..  A big regret being a citizen of india"""
1540,sadness," #62: @Amy X ed ""i regret this now😭 https://t.co/rSx0KJaewo"""
1541,sadness," #63: @Awwal ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1542,sadness," #64: @Impeach Now 🇺🇸 ed ""RT @ShelbyKStewart: I'm curious how many in the #GOP have brothers, sisters, sons or daughters in the military. Are they sending them thoug…"""
1543,sadness," #65: @Izik ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1544,sadness," #66: @𝓔𝓵𝓵𝓪 ed ""RT @poeticalmsg: Appreciate everything, regret nothing."""
1545,sadness," #67: @HDFC Bank ed ""@Shantan33660976 Hi Shantanu, due to some server connectivity issue with the UIDAI website, we are unable to process request at an aadhar enrollment center. Regret for the inconvenience caused. -Nadia"""
1546,sadness," #68: @karïna ed """" I don't want to do something stupid and regret it, like leaving you """""
1547,sadness," #69: @🇫🇷🇬🇧 ed ""temps de parole, et à mon grand regret car si ce projet @LondonFootRun va au bout c'est uniquement grâce à vous. Mais tout était spontané ! On est aujourd'hui à 90% c'est pas encore totalement joué il nous faut trouver encore 140€ en 17 jours https://t.co/p08ownmhBa .. 2/3"""
1548,sadness," #70: @Ehizojie Okudaye ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1549,sadness," #71: @😎🏳️‍🌈 Resume Normal Operations ed ""RT @joegarden: When I was at The Onion, it seemed like harmless fun to make Joe Biden a slightly gross and comical uncle, but now I see tha…"""
1550,sadness," #72: @Anyssa ed ""I'm going to regret saying this when we have weeks of gloomy weather but I miss this gloomy weather."""
1551,sadness," #73: @cams ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1552,sadness," #74: @Alexis ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1553,sadness," #75: @ً ed ""If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or else you’d really regret it."""
1554,sadness," #76: @Rosé ed ""I can’t tell if this is “3 AM alert” where I can go back to sleep or “3 AM stressed” where I can start my day and regret it by noon..."""
1555,sadness," #77: @Capital Float ed ""@Saf_Baat Hi Sir/Ma'm, we regret the inconvenience experienced by you. The concern has already been escalated to the respective unit for resolution. Further, status has been shared to concerned person's email.Regards, Team Capital Float"""
1556,sadness," #78: @Lt. Doctorpreneur ed ""RT @OgbeniDipo: “School na scam.” You must be thinking you were born in California, Manchester or Manitoba. Better don’t play yourself.…"""
1557,sadness," #79: @𝑻𝒉𝒆́𝒓𝒆̀𝒔𝒆 𝒗𝒐𝒏 𝑳𝒖𝒅𝒐𝒘𝒊𝒏𝒈 ed ""- dark thing. Id asked her to dig it out. She did and didn't regret the decision. Not at all because März regained his light. They were so happy and this was the time that he started to discover the forest and eventually found a new friend. Elisabeth von -"""
1558,sadness," #80: @Punjab National Bank ed ""@RajeshJatai Dear Sir, we regret the inconvenience caused to you. Please email us your concerns at smmart@pnb.co.in along with complete details and your Social Media Username (Facebook ID/Twitter ID). We will be happy to assist you."""
1559,sadness," #81: @Whirlpool India ed ""@bobosdodo1206 We deeply regret for the unusual experience. Our team is already in follow-up with your respective branch regarding appliance issue. We request your patience meanwhile.  https://t.co/Rg3ZDKDpIO"""
1560,sadness," #82: @Antisocial ed ""RT @lonestfeeIs: If you ever meet someone who tries their hardest to stick by you regardless of how difficult you are, keep them close or e…"""
1561,sadness," #83: @Seagull in a racing suit #MIRD S1 ed ""There is part of me that is gonna regret going on two diffrent holidays in a short span to each other.But there is also the part that is very excited that im visiting both Berlin and London in a span of 2 weeks and both these Parts are playing Checkers against each other rn"""
1562,sadness," #84: @Jet Jaguar ed ""RT @joegarden: When I was at The Onion, it seemed like harmless fun to make Joe Biden a slightly gross and comical uncle, but now I see tha…"""
1563,sadness," #85: @Targ76 ed ""@alienorspeaks @madvalyrian Or Jon realizes his mistake and lives with the regret and guilt for the rest of his life. Because why not butcher the other main character while they are at it."""
1564,sadness," #1: @keet. ed ""@thenib81 I think we've only won two games, drawn two and lost the rest. It would depress me to much to look it up to see if I was correct."
1565,sadness,"Those wins could easily have been defeats as well."""
1566,sadness," #2: @𝓙𝓸𝓪𝓷🥀 ed ""Ganito naba ako ka depress para maging top fan ni medyo maldito😂"""
1567,sadness," #3: @Peter Tuttle ed ""@tdanielmitchell @csiegel19 @SickTeachers @MayorBriley You miss the point of no income tax on wages in TN. It does not depress salaries. It keeps the cost of living lower. Trying to support/match Atlanta (or any other place) wages in Nashville is not the point. (Part 1)"""
1568,sadness," #4: @MVP. ed ""Honestly I didn’t 😭😭 I was depress for a while cried girl it was a lot https://t.co/gGTABvPxwO"""
1569,sadness," #5: @우울한 소녀_bot ed ""숨을 쉬는 것 조차도 귀찮아. 이대로 심장이 멎어버렸으면 좋겠어."""
1570,sadness," #6: @halalawala ed ""@aniketjustice Han sahi bola.Itna tough paper bnate kyuu hain.Bache depress ho jaate hain.Waise galti inki bhi nhi, coaching wale easy paper bnake chutiya bnate hain.Delhi tough paper hi bnati hai."""
1571,sadness," #7: @Dos ed ""@faaaaaaaaaajer Ah sial haha taknak lah nnt aku depress doh sumpah. Pembawakan aku x sama ngan korang."""
1572,sadness," #8: @✨Саня ты в порядке?✨ ed ""RT @MikeBartlett35: My son fell in love with @Iron_Man when he was 1 years old. He’s now 6, just finished watching @Avengers! @RobertDowney…"""
1573,sadness," #9: @Soraya M 🇪🇺 ed ""RT @NeuroBill: On Wednesday I'm giving a lecture to a group of young electrophysiologists where I will point out that Hodgkin and Huxley di…"""
1574,sadness," #10: @احمد ed ""RT @BDchaurasian: Awam pharma ratt rhi haiAur me sirf depress ho rha huFeel meh😔"""
1575,sadness," #11: @自殺に失敗したラッセルbot ed ""レイモンド「ダンナ、わかったから動くなよ。そうそう、そのままな。今そっち行くから落ちんなよ。今日の夕飯はな、豪勢なんだぜ。死んでられねーよ。…ほら、帰ろーぜ」"""
1576,sadness," #12: @Name cannot be blank ed ""Im depress.... nah im must just be hungryyy"""
1577,sadness," #13: @asdfghjklmnbvcxzpoiuytrewq 🙌 ed """"Ang taong depress, kahit madaldal pa yan kapag depress yan. hindi yan mag vovoice out."" Let's bear one another's burden, it is so difficult to be happy, kahit sabihin pa ng iba na isip ka lang ng magandang... https://t.co/4fHYTg4uDV"""
